,time,portfolio,stock,order
3,7364,djruh,3,-13.0
0,7364,hjmxr,4,-18.0
1,7364,hjmxr,5,1.0
2,7364,hjmxr,6,19.0
3,7364,hjmxr,7,-4.0
0,7364,hipzw,8,-5.0
1,7364,hipzw,9,84.0
2,7364,hipzw,10,-49.0
1,7364,wizey,13,-25.0
1,7364,uitcq,17,-2.0
2,7364,uitcq,18,18.0
0,7365,djruh,0,-1.0
1,7365,djruh,1,5.0
2,7365,djruh,2,-8.0
3,7365,djruh,3,31.0
0,7365,hjmxr,4,-2.0
1,7365,hjmxr,5,-5.0
2,7365,hjmxr,6,-1.0
3,7365,hjmxr,7,12.0
0,7365,hipzw,8,79.0
1,7365,hipzw,9,-80.0
2,7365,hipzw,10,-46.0
1,7365,wizey,13,2.0
1,7365,uitcq,17,-8.0
2,7365,uitcq,18,5.0
0,7366,djruh,0,-11.0
1,7366,djruh,1,4.0
2,7366,djruh,2,18.0
3,7366,djruh,3,13.0
0,7366,hjmxr,4,19.0
1,7366,hjmxr,5,-10.0
2,7366,hjmxr,6,-11.0
3,7366,hjmxr,7,9.0
0,7366,hipzw,8,-76.0
1,7366,hipzw,9,92.0
2,7366,hipzw,10,32.0
1,7366,wizey,13,10.0
1,7366,uitcq,17,27.0
2,7366,uitcq,18,-12.0
0,7367,djruh,0,14.0
1,7367,djruh,1,-20.0
2,7367,djruh,2,-17.0
3,7367,djruh,3,38.0
0,7367,hjmxr,4,7.0
1,7367,hjmxr,5,3.0
3,7367,hjmxr,7,-26.0
0,7367,hipzw,8,-4.0
1,7367,hipzw,9,-2.0
2,7367,hipzw,10,1.0
1,7367,wizey,13,7.0
1,7367,uitcq,17,-7.0
2,7367,uitcq,18,3.0
0,7368,djruh,0,32.0
1,7368,djruh,1,-14.0
2,7368,djruh,2,18.0
3,7368,djruh,3,-23.0
0,7368,hjmxr,4,4.0
2,7368,hjmxr,6,1.0
3,7368,hjmxr,7,-1.0
0,7368,hipzw,8,73.0
1,7368,hipzw,9,-18.0
2,7368,hipzw,10,-74.0
1,7368,wizey,13,7.0
1,7368,uitcq,17,7.0
2,7368,uitcq,18,-1.0
0,7369,djruh,0,9.0
1,7369,djruh,1,8.0
2,7369,djruh,2,-53.0
3,7369,djruh,3,43.0
0,7369,hjmxr,4,14.0
1,7369,hjmxr,5,-12.0
2,7369,hjmxr,6,-10.0
3,7369,hjmxr,7,14.0
0,7369,hipzw,8,50.0
1,7369,hipzw,9,22.0
2,7369,hipzw,10,-71.0
1,7369,wizey,13,13.0
1,7369,uitcq,17,-36.0
2,7369,uitcq,18,44.0
0,7370,djruh,0,11.0
1,7370,djruh,1,12.0
2,7370,djruh,2,-21.0
3,7370,djruh,3,-5.0
0,7370,hjmxr,4,24.0
1,7370,hjmxr,5,-9.0
2,7370,hjmxr,6,-22.0
3,7370,hjmxr,7,9.0
0,7370,hipzw,8,104.0
1,7370,hipzw,9,-48.0
2,7370,hipzw,10,-110.0
1,7370,wizey,13,-2.0
2,7370,uitcq,18,-2.0
0,7371,djruh,0,-19.0
1,7371,djruh,1,-13.0
2,7371,djruh,2,5.0
3,7371,djruh,3,36.0
0,7371,hjmxr,4,7.0
1,7371,hjmxr,5,6.0
2,7371,hjmxr,6,-7.0
3,7371,hjmxr,7,-13.0
0,7371,hipzw,8,61.0
1,7371,hipzw,9,-69.0
2,7371,hipzw,10,-28.0
1,7371,wizey,13,-12.0
1,7371,uitcq,17,35.0
2,7371,uitcq,18,-43.0
0,7372,djruh,0,36.0
1,7372,djruh,1,-37.0
2,7372,djruh,2,-1.0
3,7372,djruh,3,6.0
0,7372,hjmxr,4,-1.0
1,7372,hjmxr,5,6.0
2,7372,hjmxr,6,-3.0
3,7372,hjmxr,7,2.0
0,7372,hipzw,8,-27.0
1,7372,hipzw,9,48.0
1,7372,wizey,13,-6.0
1,7372,uitcq,17,-13.0
2,7372,uitcq,18,-21.0
0,7373,djruh,0,-13.0
1,7373,djruh,1,-11.0
2,7373,djruh,2,51.0
3,7373,djruh,3,-12.0
0,7373,hjmxr,4,9.0
1,7373,hjmxr,5,1.0
2,7373,hjmxr,6,-7.0
3,7373,hjmxr,7,-9.0
0,7373,hipzw,8,-51.0
1,7373,hipzw,9,92.0
1,7373,uitcq,17,-2.0
2,7373,uitcq,18,-21.0
0,7374,djruh,0,-7.0
1,7374,djruh,1,-4.0
2,7374,djruh,2,-45.0
3,7374,djruh,3,49.0
0,7374,hjmxr,4,6.0
1,7374,hjmxr,5,17.0
2,7374,hjmxr,6,-23.0
3,7374,hjmxr,7,8.0
0,7374,hipzw,8,34.0
1,7374,hipzw,9,-57.0
1,7374,wizey,13,-25.0
1,7374,uitcq,17,-2.0
0,7375,djruh,0,18.0
1,7375,djruh,1,-12.0
2,7375,djruh,2,-33.0
3,7375,djruh,3,16.0
0,7375,hjmxr,4,9.0
1,7375,hjmxr,5,-9.0
2,7375,hjmxr,6,-6.0
3,7375,hjmxr,7,12.0
0,7375,hipzw,8,-64.0
1,7375,hipzw,9,110.0
1,7375,wizey,13,-3.0
1,7375,uitcq,17,-30.0
2,7375,uitcq,18,49.0
0,7376,djruh,0,-76.0
1,7376,djruh,1,50.0
2,7376,djruh,2,62.0
3,7376,djruh,3,-26.0
0,7376,hjmxr,4,-8.0
1,7376,hjmxr,5,8.0
2,7376,hjmxr,6,-2.0
3,7376,hjmxr,7,5.0
0,7376,hipzw,8,-19.0
1,7376,hipzw,9,17.0
1,7376,wizey,13,-12.0
1,7376,uitcq,17,5.0
2,7376,uitcq,18,-7.0
0,7377,djruh,0,-9.0
1,7377,djruh,1,1.0
2,7377,djruh,2,13.0
3,7377,djruh,3,-10.0
0,7377,hjmxr,4,12.0
1,7377,hjmxr,5,-17.0
2,7377,hjmxr,6,-5.0
3,7377,hjmxr,7,16.0
0,7377,hipzw,8,-37.0
1,7377,hipzw,9,69.0
1,7377,wizey,13,-7.0
1,7377,uitcq,17,-40.0
2,7377,uitcq,18,30.0
0,7378,djruh,0,-15.0
1,7378,djruh,1,1.0
2,7378,djruh,2,4.0
3,7378,djruh,3,15.0
0,7378,hjmxr,4,2.0
2,7378,hjmxr,6,1.0
3,7378,hjmxr,7,-11.0
0,7378,hipzw,8,-53.0
1,7378,hipzw,9,91.0
1,7378,uitcq,17,-130.0
2,7378,uitcq,18,80.0
0,7379,djruh,0,30.0
1,7379,djruh,1,-7.0
2,7379,djruh,2,-18.0
3,7379,djruh,3,-8.0
0,7379,hjmxr,4,-2.0
1,7379,hjmxr,5,-10.0
2,7379,hjmxr,6,7.0
3,7379,hjmxr,7,-10.0
0,7379,hipzw,8,-2.0
1,7379,hipzw,9,-4.0
1,7379,wizey,13,-10.0
1,7379,uitcq,17,6.0
2,7379,uitcq,18,-15.0
0,7380,djruh,0,3.0
1,7380,djruh,1,1.0
2,7380,djruh,2,3.0
3,7380,djruh,3,-10.0
0,7380,hjmxr,4,-9.0
1,7380,hjmxr,5,20.0
2,7380,hjmxr,6,-6.0
3,7380,hjmxr,7,4.0
0,7380,hipzw,8,-20.0
1,7380,hipzw,9,45.0
1,7380,wizey,13,-3.0
1,7380,uitcq,17,6.0
2,7380,uitcq,18,1.0
0,7381,djruh,0,-10.0
1,7381,djruh,1,3.0
2,7381,djruh,2,-22.0
3,7381,djruh,3,40.0
0,7381,hjmxr,4,-6.0
1,7381,hjmxr,5,-1.0
3,7381,hjmxr,7,14.0
0,7381,hipzw,8,-3.0
1,7381,hipzw,9,-5.0
1,7381,wizey,13,-6.0
1,7381,uitcq,17,-98.0
2,7381,uitcq,18,56.0
0,7382,djruh,0,7.0
1,7382,djruh,1,-25.0
2,7382,djruh,2,-54.0
3,7382,djruh,3,58.0
0,7382,hjmxr,4,4.0
1,7382,hjmxr,5,21.0
2,7382,hjmxr,6,-11.0
3,7382,hjmxr,7,-19.0
0,7382,hipzw,8,5.0
1,7382,hipzw,9,-4.0
1,7382,wizey,13,-4.0
1,7382,uitcq,17,40.0
2,7382,uitcq,18,-48.0
0,7383,djruh,0,-15.0
1,7383,djruh,1,-13.0
2,7383,djruh,2,16.0
3,7383,djruh,3,10.0
0,7383,hjmxr,4,2.0
1,7383,hjmxr,5,10.0
2,7383,hjmxr,6,-18.0
3,7383,hjmxr,7,11.0
0,7383,hipzw,8,3.0
1,7383,hipzw,9,-4.0
1,7383,wizey,13,-4.0
1,7383,uitcq,17,-30.0
2,7383,uitcq,18,13.0
0,7384,djruh,0,11.0
1,7384,djruh,1,-36.0
2,7384,djruh,2,14.0
3,7384,djruh,3,44.0
0,7384,hjmxr,4,3.0
1,7384,hjmxr,5,7.0
2,7384,hjmxr,6,1.0
3,7384,hjmxr,7,-25.0
0,7384,hipzw,8,-30.0
1,7384,hipzw,9,51.0
1,7384,wizey,13,-7.0
1,7384,uitcq,17,8.0
2,7384,uitcq,18,-21.0
0,7385,djruh,0,-5.0
1,7385,djruh,1,42.0
2,7385,djruh,2,-28.0
3,7385,djruh,3,-8.0
0,7385,hjmxr,4,16.0
1,7385,hjmxr,5,-8.0
2,7385,hjmxr,6,-13.0
3,7385,hjmxr,7,5.0
0,7385,hipzw,8,19.0
1,7385,hipzw,9,-30.0
1,7385,wizey,13,-3.0
1,7385,uitcq,17,132.0
2,7385,uitcq,18,-101.0
0,7386,djruh,0,50.0
1,7386,djruh,1,-2.0
2,7386,djruh,2,-29.0
3,7386,djruh,3,-12.0
0,7386,hjmxr,4,8.0
1,7386,hjmxr,5,-8.0
2,7386,hjmxr,6,-4.0
3,7386,hjmxr,7,-1.0
0,7386,hipzw,8,-50.0
1,7386,hipzw,9,98.0
1,7386,wizey,13,1.0
1,7386,uitcq,17,111.0
2,7386,uitcq,18,-74.0
0,7387,djruh,0,1.0
1,7387,djruh,1,17.0
2,7387,djruh,2,-38.0
3,7387,djruh,3,-4.0
0,7387,hjmxr,4,9.0
1,7387,hjmxr,5,-11.0
2,7387,hjmxr,6,2.0
3,7387,hjmxr,7,-1.0
0,7387,hipzw,8,-18.0
1,7387,hipzw,9,46.0
1,7387,wizey,13,-8.0
1,7387,uitcq,17,88.0
2,7387,uitcq,18,-63.0
0,7388,djruh,0,6.0
1,7388,djruh,1,4.0
2,7388,djruh,2,-26.0
3,7388,djruh,3,44.0
0,7388,hjmxr,4,3.0
1,7388,hjmxr,5,-15.0
3,7388,hjmxr,7,8.0
1,7388,hipzw,9,-2.0
1,7388,wizey,13,2.0
1,7388,uitcq,17,78.0
2,7388,uitcq,18,-42.0
0,7389,djruh,0,-2.0
1,7389,djruh,1,6.0
2,7389,djruh,2,-6.0
3,7389,djruh,3,-5.0
0,7389,hjmxr,4,-2.0
1,7389,hjmxr,5,7.0
3,7389,hjmxr,7,-11.0
0,7389,hipzw,8,-2.0
1,7389,hipzw,9,16.0
1,7389,wizey,13,10.0
1,7389,uitcq,17,-31.0
2,7389,uitcq,18,31.0
0,7390,djruh,0,42.0
1,7390,djruh,1,-7.0
2,7390,djruh,2,-92.0
3,7390,djruh,3,48.0
0,7390,hjmxr,4,6.0
1,7390,hjmxr,5,-11.0
2,7390,hjmxr,6,5.0
3,7390,hjmxr,7,-15.0
0,7390,hipzw,8,3.0
1,7390,hipzw,9,-1.0
1,7390,wizey,13,11.0
1,7390,uitcq,17,-55.0
2,7390,uitcq,18,47.0
0,7391,djruh,0,21.0
1,7391,djruh,1,-28.0
2,7391,djruh,2,-49.0
3,7391,djruh,3,39.0
0,7391,hjmxr,4,6.0
1,7391,hjmxr,5,-6.0
2,7391,hjmxr,6,-9.0
3,7391,hjmxr,7,11.0
0,7391,hipzw,8,-47.0
1,7391,hipzw,9,-35.0
2,7391,hipzw,10,81.0
1,7391,wizey,13,10.0
1,7391,uitcq,17,-7.0
2,7391,uitcq,18,6.0
0,7392,djruh,0,5.0
1,7392,djruh,1,-13.0
2,7392,djruh,2,-13.0
3,7392,djruh,3,20.0
0,7392,hjmxr,4,-2.0
1,7392,hjmxr,5,-11.0
2,7392,hjmxr,6,6.0
3,7392,hjmxr,7,9.0
0,7392,hipzw,8,2.0
1,7392,hipzw,9,9.0
2,7392,hipzw,10,1.0
1,7392,wizey,13,-5.0
1,7392,uitcq,17,81.0
2,7392,uitcq,18,-59.0
0,7393,djruh,0,17.0
1,7393,djruh,1,22.0
2,7393,djruh,2,-42.0
3,7393,djruh,3,-11.0
1,7393,hjmxr,5,4.0
3,7393,hjmxr,7,-11.0
0,7393,hipzw,8,-22.0
1,7393,hipzw,9,139.0
2,7393,hipzw,10,-60.0
1,7393,wizey,13,10.0
1,7393,uitcq,17,-61.0
2,7393,uitcq,18,35.0
0,7394,djruh,0,20.0
1,7394,djruh,1,14.0
2,7394,djruh,2,-45.0
3,7394,djruh,3,-14.0
0,7394,hjmxr,4,-4.0
1,7394,hjmxr,5,2.0
2,7394,hjmxr,6,1.0
3,7394,hjmxr,7,6.0
0,7394,hipzw,8,17.0
1,7394,hipzw,9,1.0
2,7394,hipzw,10,-22.0
1,7394,wizey,13,-3.0
1,7394,uitcq,17,-3.0
2,7394,uitcq,18,12.0
0,7395,djruh,0,17.0
1,7395,djruh,1,-20.0
2,7395,djruh,2,20.0
3,7395,djruh,3,-22.0
0,7395,hjmxr,4,5.0
1,7395,hjmxr,5,-18.0
2,7395,hjmxr,6,-4.0
3,7395,hjmxr,7,10.0
0,7395,hipzw,8,1.0
1,7395,hipzw,9,-5.0
1,7395,wizey,13,-1.0
1,7395,uitcq,17,52.0
2,7395,uitcq,18,-33.0
0,7396,djruh,0,-7.0
1,7396,djruh,1,-52.0
2,7396,djruh,2,25.0
3,7396,djruh,3,26.0
0,7396,hjmxr,4,9.0
1,7396,hjmxr,5,-17.0
2,7396,hjmxr,6,5.0
3,7396,hjmxr,7,-3.0
0,7396,hipzw,8,8.0
1,7396,hipzw,9,6.0
1,7396,wizey,13,-20.0
1,7396,uitcq,17,-8.0
2,7396,uitcq,18,8.0
0,7397,djruh,0,-18.0
1,7397,djruh,1,-17.0
2,7397,djruh,2,-7.0
3,7397,djruh,3,24.0
0,7397,hjmxr,4,-3.0
1,7397,hjmxr,5,15.0
2,7397,hjmxr,6,-13.0
3,7397,hjmxr,7,20.0
0,7397,hipzw,8,-26.0
1,7397,hipzw,9,55.0
1,7397,wizey,13,-7.0
1,7397,uitcq,17,84.0
2,7397,uitcq,18,-58.0
0,7398,djruh,0,55.0
1,7398,djruh,1,-18.0
2,7398,djruh,2,10.0
3,7398,djruh,3,-32.0
0,7398,hjmxr,4,34.0
1,7398,hjmxr,5,-21.0
2,7398,hjmxr,6,-8.0
3,7398,hjmxr,7,-25.0
1,7398,hipzw,9,-1.0
1,7398,wizey,13,9.0
1,7398,uitcq,17,45.0
2,7398,uitcq,18,-20.0
0,7399,djruh,0,13.0
1,7399,djruh,1,-26.0
2,7399,djruh,2,44.0
3,7399,djruh,3,-2.0
0,7399,hjmxr,4,4.0
1,7399,hjmxr,5,5.0
3,7399,hjmxr,7,-20.0
0,7399,hipzw,8,-90.0
1,7399,hipzw,9,161.0
1,7399,wizey,13,15.0
1,7399,uitcq,17,-41.0
2,7399,uitcq,18,34.0
0,7400,djruh,0,-18.0
1,7400,djruh,1,6.0
2,7400,djruh,2,-24.0
3,7400,djruh,3,37.0
0,7400,hjmxr,4,-22.0
1,7400,hjmxr,5,1.0
2,7400,hjmxr,6,12.0
3,7400,hjmxr,7,18.0
1,7400,hipzw,9,-7.0
1,7400,wizey,13,5.0
1,7400,uitcq,17,-10.0
2,7400,uitcq,18,-7.0
0,7401,djruh,0,30.0
1,7401,djruh,1,20.0
2,7401,djruh,2,-33.0
3,7401,djruh,3,-20.0
0,7401,hjmxr,4,31.0
1,7401,hjmxr,5,-23.0
2,7401,hjmxr,6,-15.0
0,7401,hipzw,8,-7.0
1,7401,hipzw,9,-2.0
1,7401,wizey,13,4.0
1,7401,uitcq,17,35.0
2,7401,uitcq,18,-15.0
0,7402,djruh,0,-28.0
1,7402,djruh,1,5.0
2,7402,djruh,2,-36.0
3,7402,djruh,3,68.0
0,7402,hjmxr,4,-3.0
1,7402,hjmxr,5,-4.0
2,7402,hjmxr,6,-2.0
3,7402,hjmxr,7,14.0
0,7402,hipzw,8,89.0
1,7402,hipzw,9,-180.0
1,7402,wizey,13,-9.0
1,7402,uitcq,17,-41.0
2,7402,uitcq,18,24.0
0,7403,djruh,0,41.0
1,7403,djruh,1,-32.0
2,7403,djruh,2,31.0
3,7403,djruh,3,-12.0
0,7403,hjmxr,4,26.0
1,7403,hjmxr,5,-15.0
2,7403,hjmxr,6,-13.0
0,7403,hipzw,8,-2.0
1,7403,hipzw,9,6.0
1,7403,wizey,13,-4.0
1,7403,uitcq,17,20.0
2,7403,uitcq,18,-27.0
0,7404,djruh,0,25.0
1,7404,djruh,1,-23.0
2,7404,djruh,2,-31.0
3,7404,djruh,3,36.0
0,7404,hjmxr,4,14.0
1,7404,hjmxr,5,-23.0
2,7404,hjmxr,6,-2.0
3,7404,hjmxr,7,16.0
0,7404,hipzw,8,-2.0
1,7404,hipzw,9,-4.0
1,7404,wizey,13,-10.0
1,7404,uitcq,17,82.0
2,7404,uitcq,18,-49.0
0,7405,djruh,0,2.0
1,7405,djruh,1,2.0
2,7405,djruh,2,10.0
3,7405,djruh,3,-29.0
0,7405,hjmxr,4,-1.0
3,7405,hjmxr,7,3.0
0,7405,hipzw,8,25.0
1,7405,hipzw,9,-45.0
1,7405,wizey,13,1.0
1,7405,uitcq,17,17.0
2,7405,uitcq,18,13.0
0,7406,djruh,0,-24.0
1,7406,djruh,1,-1.0
2,7406,djruh,2,9.0
3,7406,djruh,3,8.0
0,7406,hjmxr,4,36.0
2,7406,hjmxr,6,-30.0
3,7406,hjmxr,7,-18.0
0,7406,hipzw,8,1.0
1,7406,hipzw,9,6.0
1,7406,wizey,13,12.0
1,7406,uitcq,17,-71.0
2,7406,uitcq,18,57.0
0,7407,djruh,0,-7.0
1,7407,djruh,1,-4.0
2,7407,djruh,2,19.0
3,7407,djruh,3,1.0
0,7407,hjmxr,4,5.0
1,7407,hjmxr,5,2.0
2,7407,hjmxr,6,5.0
3,7407,hjmxr,7,-30.0
0,7407,hipzw,8,7.0
1,7407,hipzw,9,-12.0
1,7407,wizey,13,-3.0
1,7407,uitcq,17,5.0
2,7407,uitcq,18,3.0
0,7408,djruh,0,7.0
1,7408,djruh,1,-14.0
2,7408,djruh,2,42.0
3,7408,djruh,3,-28.0
1,7408,hjmxr,5,-5.0
2,7408,hjmxr,6,-3.0
3,7408,hjmxr,7,20.0
0,7408,hipzw,8,-134.0
1,7408,hipzw,9,240.0
1,7408,wizey,13,-3.0
1,7408,uitcq,17,-1.0
2,7408,uitcq,18,3.0
0,7409,djruh,0,-29.0
1,7409,djruh,1,14.0
2,7409,djruh,2,52.0
3,7409,djruh,3,-29.0
0,7409,hjmxr,4,8.0
1,7409,hjmxr,5,-11.0
2,7409,hjmxr,6,3.0
3,7409,hjmxr,7,-3.0
0,7409,hipzw,8,-145.0
1,7409,hipzw,9,57.0
2,7409,hipzw,10,157.0
1,7409,wizey,13,4.0
1,7409,uitcq,17,1.0
2,7409,uitcq,18,-6.0
0,7410,djruh,0,34.0
1,7410,djruh,1,-15.0
2,7410,djruh,2,-5.0
3,7410,djruh,3,-9.0
0,7410,hjmxr,4,18.0
2,7410,hjmxr,6,-14.0
3,7410,hjmxr,7,1.0
0,7410,hipzw,8,-39.0
1,7410,hipzw,9,-18.0
2,7410,hipzw,10,69.0
1,7410,wizey,13,-9.0
1,7410,uitcq,17,-47.0
2,7410,uitcq,18,34.0
0,7411,djruh,0,-1.0
1,7411,djruh,1,15.0
2,7411,djruh,2,-12.0
3,7411,djruh,3,-7.0
0,7411,hjmxr,4,33.0
2,7411,hjmxr,6,-31.0
3,7411,hjmxr,7,-3.0
0,7411,hipzw,8,-99.0
1,7411,hipzw,9,182.0
2,7411,hipzw,10,6.0
1,7411,wizey,13,6.0
1,7411,uitcq,17,-40.0
2,7411,uitcq,18,27.0
0,7412,djruh,0,25.0
1,7412,djruh,1,-5.0
2,7412,djruh,2,-24.0
3,7412,djruh,3,9.0
0,7412,hjmxr,4,13.0
2,7412,hjmxr,6,-15.0
3,7412,hjmxr,7,3.0
0,7412,hipzw,8,-1.0
1,7412,hipzw,9,7.0
2,7412,hipzw,10,-1.0
1,7412,uitcq,17,66.0
2,7412,uitcq,18,-55.0
0,7413,djruh,0,10.0
1,7413,djruh,1,17.0
2,7413,djruh,2,-53.0
3,7413,djruh,3,-3.0
0,7413,hjmxr,4,3.0
2,7413,hjmxr,6,7.0
3,7413,hjmxr,7,-16.0
0,7413,hipzw,8,4.0
1,7413,hipzw,9,-308.0
2,7413,hipzw,10,213.0
1,7413,wizey,13,-9.0
1,7413,uitcq,17,2.0
2,7413,uitcq,18,-1.0
0,7414,djruh,0,22.0
1,7414,djruh,1,-33.0
2,7414,djruh,2,7.0
3,7414,djruh,3,14.0
0,7414,hjmxr,4,3.0
2,7414,hjmxr,6,2.0
3,7414,hjmxr,7,-8.0
0,7414,hipzw,8,-47.0
1,7414,hipzw,9,104.0
2,7414,hipzw,10,-3.0
1,7414,wizey,13,-7.0
1,7414,uitcq,17,-54.0
2,7414,uitcq,18,45.0
0,7415,djruh,0,24.0
1,7415,djruh,1,41.0
2,7415,djruh,2,-47.0
3,7415,djruh,3,-33.0
0,7415,hjmxr,4,2.0
2,7415,hjmxr,6,3.0
3,7415,hjmxr,7,-11.0
0,7415,hipzw,8,112.0
1,7415,hipzw,9,-170.0
2,7415,hipzw,10,-27.0
3,7415,hipzw,11,2.0
1,7415,wizey,13,-11.0
2,7415,uitcq,18,5.0
0,7416,djruh,0,-27.0
1,7416,djruh,1,42.0
2,7416,djruh,2,-10.0
3,7416,djruh,3,-39.0
0,7416,hjmxr,4,8.0
2,7416,hjmxr,6,4.0
3,7416,hjmxr,7,-27.0
0,7416,hipzw,8,-5.0
1,7416,hipzw,9,129.0
2,7416,hipzw,10,-96.0
3,7416,hipzw,11,21.0
1,7416,wizey,13,1.0
1,7416,uitcq,17,1.0
2,7416,uitcq,18,-2.0
0,7417,djruh,0,-38.0
1,7417,djruh,1,17.0
2,7417,djruh,2,1.0
3,7417,djruh,3,9.0
0,7417,hjmxr,4,-2.0
3,7417,hjmxr,7,1.0
0,7417,hipzw,8,-50.0
1,7417,hipzw,9,-3.0
2,7417,hipzw,10,-62.0
3,7417,hipzw,11,123.0
1,7417,wizey,13,-15.0
1,7417,uitcq,17,2.0
2,7417,uitcq,18,-5.0
0,7418,djruh,0,-18.0
1,7418,djruh,1,11.0
2,7418,djruh,2,-8.0
3,7418,djruh,3,11.0
0,7418,hjmxr,4,11.0
2,7418,hjmxr,6,-7.0
3,7418,hjmxr,7,-13.0
0,7418,hipzw,8,142.0
1,7418,hipzw,9,-217.0
2,7418,hipzw,10,6.0
3,7418,hipzw,11,-35.0
1,7418,wizey,13,-6.0
1,7418,uitcq,17,-53.0
2,7418,uitcq,18,41.0
0,7419,djruh,0,-18.0
1,7419,djruh,1,12.0
2,7419,djruh,2,1.0
3,7419,djruh,3,6.0
0,7419,hjmxr,4,-1.0
3,7419,hjmxr,7,6.0
0,7419,hipzw,8,-60.0
1,7419,hipzw,9,60.0
2,7419,hipzw,10,-68.0
3,7419,hipzw,11,82.0
1,7419,wizey,13,6.0
2,7419,uitcq,18,-15.0
0,7420,djruh,0,34.0
1,7420,djruh,1,6.0
2,7420,djruh,2,-22.0
3,7420,djruh,3,-24.0
0,7420,hjmxr,4,-4.0
2,7420,hjmxr,6,-2.0
3,7420,hjmxr,7,6.0
0,7420,hipzw,8,-116.0
1,7420,hipzw,9,95.0
2,7420,hipzw,10,14.0
3,7420,hipzw,11,64.0
1,7420,wizey,13,-15.0
1,7420,uitcq,17,53.0
2,7420,uitcq,18,-48.0
0,7421,djruh,0,-19.0
1,7421,djruh,1,-8.0
2,7421,djruh,2,25.0
3,7421,djruh,3,-16.0
0,7421,hjmxr,4,14.0
2,7421,hjmxr,6,-25.0
3,7421,hjmxr,7,12.0
0,7421,hipzw,8,-65.0
1,7421,hipzw,9,-118.0
2,7421,hipzw,10,-4.0
3,7421,hipzw,11,149.0
1,7421,wizey,13,10.0
1,7421,uitcq,17,40.0
2,7421,uitcq,18,-25.0
0,7422,djruh,0,34.0
1,7422,djruh,1,-30.0
2,7422,djruh,2,-5.0
3,7422,djruh,3,-5.0
0,7422,hjmxr,4,7.0
2,7422,hjmxr,6,5.0
3,7422,hjmxr,7,-29.0
0,7422,hipzw,8,47.0
1,7422,hipzw,9,-50.0
2,7422,hipzw,10,-76.0
3,7422,hipzw,11,42.0
1,7422,wizey,13,12.0
1,7422,uitcq,17,-55.0
2,7422,uitcq,18,57.0
0,7423,djruh,0,-5.0
1,7423,djruh,1,2.0
2,7423,djruh,2,-7.0
3,7423,djruh,3,-4.0
0,7423,hjmxr,4,7.0
2,7423,hjmxr,6,-5.0
3,7423,hjmxr,7,-11.0
0,7423,hipzw,8,-24.0
1,7423,hipzw,9,35.0
2,7423,hipzw,10,-49.0
3,7423,hipzw,11,54.0
1,7423,wizey,13,-5.0
1,7423,uitcq,17,-9.0
2,7423,uitcq,18,-13.0
0,7424,djruh,0,6.0
1,7424,djruh,1,-32.0
2,7424,djruh,2,24.0
3,7424,djruh,3,10.0
0,7424,hjmxr,4,16.0
3,7424,hjmxr,7,-33.0
0,7424,hipzw,8,-45.0
1,7424,hipzw,9,13.0
2,7424,hipzw,10,-70.0
3,7424,hipzw,11,104.0
1,7424,wizey,13,-5.0
1,7424,uitcq,17,51.0
2,7424,uitcq,18,-29.0
0,7425,djruh,0,-21.0
1,7425,djruh,1,11.0
2,7425,djruh,2,-42.0
3,7425,djruh,3,29.0
0,7425,hjmxr,4,2.0
2,7425,hjmxr,6,1.0
3,7425,hjmxr,7,-6.0
0,7425,hipzw,8,-11.0
1,7425,hipzw,9,50.0
2,7425,hipzw,10,24.0
3,7425,hipzw,11,-38.0
1,7425,wizey,13,-2.0
1,7425,uitcq,17,-52.0
2,7425,uitcq,18,47.0
0,7426,djruh,0,-2.0
1,7426,djruh,1,-9.0
2,7426,djruh,2,-36.0
3,7426,djruh,3,43.0
0,7426,hjmxr,4,3.0
2,7426,hjmxr,6,2.0
3,7426,hjmxr,7,-19.0
0,7426,hipzw,8,-34.0
1,7426,hipzw,9,48.0
2,7426,hipzw,10,43.0
3,7426,hipzw,11,-25.0
1,7426,wizey,13,-4.0
1,7426,uitcq,17,18.0
2,7426,uitcq,18,10.0
0,7427,djruh,0,8.0
1,7427,djruh,1,27.0
2,7427,djruh,2,-52.0
0,7427,hjmxr,4,7.0
2,7427,hjmxr,6,2.0
3,7427,hjmxr,7,-17.0
0,7427,hipzw,8,-132.0
1,7427,hipzw,9,-1.0
2,7427,hipzw,10,196.0
3,7427,hipzw,11,-18.0
1,7427,wizey,13,-1.0
1,7427,uitcq,17,-89.0
2,7427,uitcq,18,71.0
0,7428,djruh,0,9.0
1,7428,djruh,1,-2.0
2,7428,djruh,2,-2.0
3,7428,djruh,3,-11.0
0,7428,hjmxr,4,13.0
2,7428,hjmxr,6,-5.0
3,7428,hjmxr,7,-22.0
0,7428,hipzw,8,-13.0
1,7428,hipzw,9,-359.0
2,7428,hipzw,10,85.0
3,7428,hipzw,11,153.0
1,7428,wizey,13,-7.0
1,7428,uitcq,17,-38.0
2,7428,uitcq,18,17.0
0,7429,djruh,0,16.0
1,7429,djruh,1,-13.0
2,7429,djruh,2,6.0
3,7429,djruh,3,-16.0
0,7429,hjmxr,4,1.0
3,7429,hjmxr,7,-1.0
0,7429,hipzw,8,126.0
1,7429,hipzw,9,-122.0
2,7429,hipzw,10,127.0
3,7429,hipzw,11,-182.0
1,7429,wizey,13,-14.0
1,7429,uitcq,17,39.0
