,ToS,stock,seller,buyer,volume,tradeID
0,6580,13,xkvbi,world,-1.0,6580|13worldxkvbi-1.0
0,6581,3,world,bsfah,4.0,6581|3worldbsfah4.0
0,6581,5,world,bsfah,3.0,6581|5worldbsfah3.0
0,6581,10,bsfah,world,-1.0,6581|10worldbsfah-1.0
0,6581,19,zrdwn,world,-1.0,6581|19worldzrdwn-1.0
0,6581,10,world,zrdwn,1.0,6581|10worldzrdwn1.0
0,6581,1,zrdwn,world,-1.0,6581|1worldzrdwn-1.0
0,6581,5,world,xkvbi,2.0,6581|5worldxkvbi2.0
0,6581,2,xkvbi,world,-1.0,6581|2worldxkvbi-1.0
0,6581,3,world,xkvbi,6.0,6581|3worldxkvbi6.0
0,6581,4,xkvbi,world,-1.0,6581|4worldxkvbi-1.0
0,6581,13,world,xkvbi,1.0,6581|13worldxkvbi1.0
0,6582,3,bsfah,world,-3.0,6582|3worldbsfah-3.0
0,6582,4,world,bsfah,1.0,6582|4worldbsfah1.0
0,6582,5,world,bsfah,3.0,6582|5worldbsfah3.0
0,6582,12,bsfah,world,-1.0,6582|12worldbsfah-1.0
0,6582,3,vahzp,world,-1.0,6582|3worldvahzp-1.0
0,6583,3,bsfah,world,-2.0,6583|3worldbsfah-2.0
0,6583,5,world,bsfah,1.0,6583|5worldbsfah1.0
0,6583,7,world,bsfah,1.0,6583|7worldbsfah1.0
0,6583,10,world,bsfah,1.0,6583|10worldbsfah1.0
0,6583,12,world,bsfah,1.0,6583|12worldbsfah1.0
0,6583,5,world,zrdwn,1.0,6583|5worldzrdwn1.0
0,6584,3,bsfah,world,-1.0,6584|3worldbsfah-1.0
0,6584,5,bsfah,world,-1.0,6584|5worldbsfah-1.0
0,6584,7,bsfah,world,-1.0,6584|7worldbsfah-1.0
0,6584,13,bsfah,world,-1.0,6584|13worldbsfah-1.0
0,6584,5,zrdwn,world,-1.0,6584|5worldzrdwn-1.0
0,6585,5,bsfah,world,-3.0,6585|5worldbsfah-3.0
0,6585,13,world,bsfah,1.0,6585|13worldbsfah1.0
0,6585,13,vahzp,world,-1.0,6585|13worldvahzp-1.0
0,6585,19,vahzp,world,-1.0,6585|19worldvahzp-1.0
0,6585,1,vahzp,world,-1.0,6585|1worldvahzp-1.0
0,6586,1,bsfah,world,-7.0,6586|1worldbsfah-7.0
0,6586,2,world,bsfah,13.0,6586|2worldbsfah13.0
0,6586,3,bsfah,world,-2.0,6586|3worldbsfah-2.0
0,6586,4,bsfah,world,-1.0,6586|4worldbsfah-1.0
0,6586,5,bsfah,world,-2.0,6586|5worldbsfah-2.0
0,6586,7,world,bsfah,3.0,6586|7worldbsfah3.0
0,6586,9,world,bsfah,16.0,6586|9worldbsfah16.0
0,6586,10,bsfah,world,-15.0,6586|10worldbsfah-15.0
0,6586,11,world,bsfah,7.0,6586|11worldbsfah7.0
0,6586,12,bsfah,world,-2.0,6586|12worldbsfah-2.0
0,6586,13,bsfah,world,-24.0,6586|13worldbsfah-24.0
0,6586,10,zrdwn,world,-1.0,6586|10worldzrdwn-1.0
0,6586,16,zrdwn,world,-1.0,6586|16worldzrdwn-1.0
0,6586,15,world,zrdwn,1.0,6586|15worldzrdwn1.0
0,6586,7,world,zrdwn,1.0,6586|7worldzrdwn1.0
0,6586,3,zrdwn,world,-1.0,6586|3worldzrdwn-1.0
0,6587,1,world,bsfah,2.0,6587|1worldbsfah2.0
0,6587,19,xkvbi,world,-5.0,6587|19worldxkvbi-5.0
0,6587,11,world,xkvbi,9.0,6587|11worldxkvbi9.0
0,6587,3,xkvbi,world,-12.0,6587|3worldxkvbi-12.0
0,6587,2,world,xkvbi,27.0,6587|2worldxkvbi27.0
0,6587,5,world,xkvbi,2.0,6587|5worldxkvbi2.0
0,6587,7,world,vahzp,1.0,6587|7worldvahzp1.0
0,6587,13,xkvbi,world,-22.0,6587|13worldxkvbi-22.0
0,6587,13,world,bsfah,1.0,6587|13worldbsfah1.0
0,6587,11,bsfah,world,-7.0,6587|11worldbsfah-7.0
0,6587,10,bsfah,world,-1.0,6587|10worldbsfah-1.0
0,6587,9,world,bsfah,2.0,6587|9worldbsfah2.0
0,6587,7,world,bsfah,3.0,6587|7worldbsfah3.0
0,6587,5,world,bsfah,2.0,6587|5worldbsfah2.0
0,6587,2,world,bsfah,1.0,6587|2worldbsfah1.0
0,6587,12,world,bsfah,1.0,6587|12worldbsfah1.0
0,6587,14,xkvbi,world,-10.0,6587|14worldxkvbi-10.0
0,6588,5,world,bsfah,5.0,6588|5worldbsfah5.0
0,6588,19,world,zrdwn,1.0,6588|19worldzrdwn1.0
0,6588,5,world,zrdwn,1.0,6588|5worldzrdwn1.0
0,6589,5,bsfah,world,-4.0,6589|5worldbsfah-4.0
0,6589,10,bsfah,world,-1.0,6589|10worldbsfah-1.0
0,6589,12,bsfah,world,-1.0,6589|12worldbsfah-1.0
0,6590,3,bsfah,world,-1.0,6590|3worldbsfah-1.0
0,6590,5,bsfah,world,-1.0,6590|5worldbsfah-1.0
0,6590,7,bsfah,world,-1.0,6590|7worldbsfah-1.0
0,6591,5,bsfah,world,-2.0,6591|5worldbsfah-2.0
0,6591,9,world,bsfah,1.0,6591|9worldbsfah1.0
0,6591,11,world,vahzp,1.0,6591|11worldvahzp1.0
0,6591,13,vahzp,world,-1.0,6591|13worldvahzp-1.0
0,6591,15,world,vahzp,1.0,6591|15worldvahzp1.0
0,6591,16,vahzp,world,-1.0,6591|16worldvahzp-1.0
0,6591,10,world,zrdwn,1.0,6591|10worldzrdwn1.0
0,6591,16,zrdwn,world,-1.0,6591|16worldzrdwn-1.0
0,6591,5,zrdwn,world,-1.0,6591|5worldzrdwn-1.0
0,6591,1,zrdwn,world,-1.0,6591|1worldzrdwn-1.0
0,6591,13,fpmrk,world,-2.0,6591|13worldfpmrk-2.0
0,6591,9,world,fpmrk,2.0,6591|9worldfpmrk2.0
0,6591,2,world,fpmrk,1.0,6591|2worldfpmrk1.0
0,6591,12,fpmrk,world,-1.0,6591|12worldfpmrk-1.0
0,6591,10,fpmrk,world,-1.0,6591|10worldfpmrk-1.0
0,6592,1,bsfah,world,-16.0,6592|1worldbsfah-16.0
0,6592,2,bsfah,world,-18.0,6592|2worldbsfah-18.0
0,6592,5,world,bsfah,2.0,6592|5worldbsfah2.0
0,6592,7,world,bsfah,7.0,6592|7worldbsfah7.0
0,6592,9,world,bsfah,14.0,6592|9worldbsfah14.0
0,6592,10,world,bsfah,7.0,6592|10worldbsfah7.0
0,6592,11,world,bsfah,1.0,6592|11worldbsfah1.0
0,6592,12,bsfah,world,-1.0,6592|12worldbsfah-1.0
0,6592,13,bsfah,world,-5.0,6592|13worldbsfah-5.0
0,6592,5,world,zrdwn,1.0,6592|5worldzrdwn1.0
0,6592,15,world,fpmrk,1.0,6592|15worldfpmrk1.0
0,6592,7,world,fpmrk,1.0,6592|7worldfpmrk1.0
0,6592,1,fpmrk,world,-1.0,6592|1worldfpmrk-1.0
0,6592,2,fpmrk,world,-1.0,6592|2worldfpmrk-1.0
0,6592,14,fpmrk,world,-1.0,6592|14worldfpmrk-1.0
0,6592,10,world,fpmrk,1.0,6592|10worldfpmrk1.0
0,6593,5,bsfah,world,-4.0,6593|5worldbsfah-4.0
0,6593,5,zrdwn,world,-1.0,6593|5worldzrdwn-1.0
0,6593,19,fpmrk,world,-1.0,6593|19worldfpmrk-1.0
0,6594,3,world,bsfah,1.0,6594|3worldbsfah1.0
0,6594,4,bsfah,world,-1.0,6594|4worldbsfah-1.0
0,6594,12,world,bsfah,1.0,6594|12worldbsfah1.0
0,6594,11,vahzp,world,-1.0,6594|11worldvahzp-1.0
0,6594,16,world,vahzp,1.0,6594|16worldvahzp1.0
0,6594,19,world,vahzp,1.0,6594|19worldvahzp1.0
0,6594,1,vahzp,world,-1.0,6594|1worldvahzp-1.0
0,6594,2,vahzp,world,-1.0,6594|2worldvahzp-1.0
0,6594,7,world,vahzp,1.0,6594|7worldvahzp1.0
0,6594,19,zrdwn,world,-1.0,6594|19worldzrdwn-1.0
0,6594,16,world,zrdwn,1.0,6594|16worldzrdwn1.0
0,6594,1,zrdwn,world,-1.0,6594|1worldzrdwn-1.0
0,6595,1,bsfah,world,-8.0,6595|1worldbsfah-8.0
0,6595,2,bsfah,world,-7.0,6595|2worldbsfah-7.0
0,6595,4,world,bsfah,1.0,6595|4worldbsfah1.0
0,6595,5,world,bsfah,1.0,6595|5worldbsfah1.0
0,6595,7,world,bsfah,2.0,6595|7worldbsfah2.0
0,6595,9,world,bsfah,5.0,6595|9worldbsfah5.0
0,6595,10,world,bsfah,5.0,6595|10worldbsfah5.0
0,6595,11,bsfah,world,-1.0,6595|11worldbsfah-1.0
0,6595,13,bsfah,world,-1.0,6595|13worldbsfah-1.0
0,6595,15,fpmrk,world,-1.0,6595|15worldfpmrk-1.0
0,6596,5,world,bsfah,4.0,6596|5worldbsfah4.0
0,6596,12,bsfah,world,-1.0,6596|12worldbsfah-1.0
0,6596,19,world,zrdwn,1.0,6596|19worldzrdwn1.0
0,6596,11,world,zrdwn,1.0,6596|11worldzrdwn1.0
0,6596,5,world,zrdwn,1.0,6596|5worldzrdwn1.0
0,6597,5,world,bsfah,2.0,6597|5worldbsfah2.0
0,6597,11,zrdwn,world,-1.0,6597|11worldzrdwn-1.0
0,6597,15,world,fpmrk,1.0,6597|15worldfpmrk1.0
0,6598,5,bsfah,world,-2.0,6598|5worldbsfah-2.0
0,6598,12,zrdwn,world,-1.0,6598|12worldzrdwn-1.0
0,6598,5,zrdwn,world,-1.0,6598|5worldzrdwn-1.0
0,6599,5,world,bsfah,1.0,6599|5worldbsfah1.0
0,6599,5,world,zrdwn,1.0,6599|5worldzrdwn1.0
0,6599,7,fpmrk,world,-1.0,6599|7worldfpmrk-1.0
0,6599,14,world,fpmrk,1.0,6599|14worldfpmrk1.0
0,6599,19,world,fpmrk,1.0,6599|19worldfpmrk1.0
0,6600,3,world,bsfah,1.0,6600|3worldbsfah1.0
0,6600,5,world,bsfah,7.0,6600|5worldbsfah7.0
0,6600,7,world,bsfah,1.0,6600|7worldbsfah1.0
0,6600,12,vahzp,world,-1.0,6600|12worldvahzp-1.0
0,6600,16,world,vahzp,1.0,6600|16worldvahzp1.0
0,6600,5,world,vahzp,1.0,6600|5worldvahzp1.0
0,6600,7,vahzp,world,-1.0,6600|7worldvahzp-1.0
0,6601,5,world,bsfah,4.0,6601|5worldbsfah4.0
0,6601,7,bsfah,world,-1.0,6601|7worldbsfah-1.0
0,6601,19,vahzp,world,-1.0,6601|19worldvahzp-1.0
0,6601,2,world,vahzp,1.0,6601|2worldvahzp1.0
0,6601,7,vahzp,world,-1.0,6601|7worldvahzp-1.0
0,6601,19,zrdwn,world,-1.0,6601|19worldzrdwn-1.0
0,6601,16,world,zrdwn,1.0,6601|16worldzrdwn1.0
0,6601,7,zrdwn,world,-2.0,6601|7worldzrdwn-2.0
0,6602,1,world,bsfah,4.0,6602|1worldbsfah4.0
0,6602,2,world,bsfah,5.0,6602|2worldbsfah5.0
0,6602,5,world,bsfah,1.0,6602|5worldbsfah1.0
0,6602,7,bsfah,world,-26.0,6602|7worldbsfah-26.0
0,6602,9,bsfah,world,-5.0,6602|9worldbsfah-5.0
0,6602,10,world,bsfah,12.0,6602|10worldbsfah12.0
0,6602,11,world,bsfah,1.0,6602|11worldbsfah1.0
0,6602,2,vahzp,world,-1.0,6602|2worldvahzp-1.0
0,6603,3,bsfah,world,-1.0,6603|3worldbsfah-1.0
0,6603,5,bsfah,world,-1.0,6603|5worldbsfah-1.0
0,6603,7,world,bsfah,1.0,6603|7worldbsfah1.0
0,6604,2,bsfah,world,-4.0,6604|2worldbsfah-4.0
0,6604,19,xkvbi,world,-6.0,6604|19worldxkvbi-6.0
0,6604,11,xkvbi,world,-7.0,6604|11worldxkvbi-7.0
0,6604,12,xkvbi,world,-2.0,6604|12worldxkvbi-2.0
0,6604,3,world,xkvbi,1.0,6604|3worldxkvbi1.0
0,6604,2,xkvbi,world,-24.0,6604|2worldxkvbi-24.0
0,6604,5,world,xkvbi,59.0,6604|5worldxkvbi59.0
0,6604,19,fpmrk,world,-1.0,6604|19worldfpmrk-1.0
0,6604,13,xkvbi,world,-22.0,6604|13worldxkvbi-22.0
0,6604,18,fpmrk,world,-1.0,6604|18worldfpmrk-1.0
0,6604,5,world,zrdwn,1.0,6604|5worldzrdwn1.0
0,6604,12,world,zrdwn,1.0,6604|12worldzrdwn1.0
0,6604,11,bsfah,world,-1.0,6604|11worldbsfah-1.0
0,6604,10,world,bsfah,1.0,6604|10worldbsfah1.0
0,6604,9,world,bsfah,4.0,6604|9worldbsfah4.0
0,6604,7,bsfah,world,-4.0,6604|7worldbsfah-4.0
0,6604,5,world,bsfah,17.0,6604|5worldbsfah17.0
0,6604,7,fpmrk,world,-1.0,6604|7worldfpmrk-1.0
0,6604,14,world,xkvbi,20.0,6604|14worldxkvbi20.0
0,6605,5,bsfah,world,-8.0,6605|5worldbsfah-8.0
0,6605,10,world,bsfah,1.0,6605|10worldbsfah1.0
0,6605,5,world,vahzp,1.0,6605|5worldvahzp1.0
0,6605,9,world,fpmrk,1.0,6605|9worldfpmrk1.0
0,6606,1,bsfah,world,-2.0,6606|1worldbsfah-2.0
0,6606,2,bsfah,world,-1.0,6606|2worldbsfah-1.0
0,6606,4,world,bsfah,1.0,6606|4worldbsfah1.0
0,6606,5,world,bsfah,33.0,6606|5worldbsfah33.0
0,6606,7,world,bsfah,5.0,6606|7worldbsfah5.0
0,6606,9,world,bsfah,14.0,6606|9worldbsfah14.0
0,6606,10,bsfah,world,-12.0,6606|10worldbsfah-12.0
0,6606,13,world,bsfah,1.0,6606|13worldbsfah1.0
0,6606,16,world,zrdwn,1.0,6606|16worldzrdwn1.0
0,6606,5,world,zrdwn,2.0,6606|5worldzrdwn2.0
0,6606,15,world,zrdwn,1.0,6606|15worldzrdwn1.0
0,6607,4,world,bsfah,1.0,6607|4worldbsfah1.0
0,6607,5,world,bsfah,24.0,6607|5worldbsfah24.0
0,6607,12,world,bsfah,1.0,6607|12worldbsfah1.0
0,6607,5,world,vahzp,3.0,6607|5worldvahzp3.0
0,6607,5,world,zrdwn,2.0,6607|5worldzrdwn2.0
0,6607,5,world,xkvbi,81.0,6607|5worldxkvbi81.0
0,6607,3,xkvbi,world,-1.0,6607|3worldxkvbi-1.0
0,6607,4,world,xkvbi,3.0,6607|4worldxkvbi3.0
0,6607,12,xkvbi,world,-1.0,6607|12worldxkvbi-1.0
0,6607,14,world,xkvbi,1.0,6607|14worldxkvbi1.0
0,6608,1,world,bsfah,3.0,6608|1worldbsfah3.0
0,6608,4,world,bsfah,1.0,6608|4worldbsfah1.0
0,6608,5,bsfah,world,-34.0,6608|5worldbsfah-34.0
0,6608,7,bsfah,world,-7.0,6608|7worldbsfah-7.0
0,6608,9,world,bsfah,4.0,6608|9worldbsfah4.0
0,6608,10,bsfah,world,-3.0,6608|10worldbsfah-3.0
0,6608,11,world,bsfah,3.0,6608|11worldbsfah3.0
0,6608,13,world,bsfah,2.0,6608|13worldbsfah2.0
0,6608,5,vahzp,world,-4.0,6608|5worldvahzp-4.0
0,6608,10,zrdwn,world,-1.0,6608|10worldzrdwn-1.0
0,6608,5,zrdwn,world,-4.0,6608|5worldzrdwn-4.0
0,6609,1,bsfah,world,-5.0,6609|1worldbsfah-5.0
0,6609,4,bsfah,world,-1.0,6609|4worldbsfah-1.0
0,6609,5,bsfah,world,-20.0,6609|5worldbsfah-20.0
0,6609,7,bsfah,world,-3.0,6609|7worldbsfah-3.0
0,6609,9,world,bsfah,1.0,6609|9worldbsfah1.0
0,6609,10,world,bsfah,1.0,6609|10worldbsfah1.0
0,6609,11,world,bsfah,5.0,6609|11worldbsfah5.0
0,6609,12,world,bsfah,1.0,6609|12worldbsfah1.0
0,6609,13,bsfah,world,-3.0,6609|13worldbsfah-3.0
0,6609,11,world,zrdwn,1.0,6609|11worldzrdwn1.0
0,6609,7,zrdwn,world,-1.0,6609|7worldzrdwn-1.0
0,6610,4,world,bsfah,2.0,6610|4worldbsfah2.0
0,6610,5,bsfah,world,-6.0,6610|5worldbsfah-6.0
0,6610,11,world,zrdwn,1.0,6610|11worldzrdwn1.0
0,6610,5,zrdwn,world,-1.0,6610|5worldzrdwn-1.0
0,6610,14,world,fpmrk,1.0,6610|14worldfpmrk1.0
0,6610,18,world,fpmrk,1.0,6610|18worldfpmrk1.0
0,6610,10,fpmrk,world,-1.0,6610|10worldfpmrk-1.0
0,6610,5,xkvbi,world,-128.0,6610|5worldxkvbi-128.0
0,6610,2,xkvbi,world,-12.0,6610|2worldxkvbi-12.0
0,6610,3,xkvbi,world,-1.0,6610|3worldxkvbi-1.0
0,6610,4,world,xkvbi,1.0,6610|4worldxkvbi1.0
0,6610,12,xkvbi,world,-1.0,6610|12worldxkvbi-1.0
0,6610,11,world,xkvbi,10.0,6610|11worldxkvbi10.0
0,6610,13,world,xkvbi,1.0,6610|13worldxkvbi1.0
0,6610,14,world,xkvbi,1.0,6610|14worldxkvbi1.0
0,6611,1,world,bsfah,1.0,6611|1worldbsfah1.0
0,6611,4,bsfah,world,-1.0,6611|4worldbsfah-1.0
0,6611,5,world,bsfah,6.0,6611|5worldbsfah6.0
0,6611,7,world,bsfah,2.0,6611|7worldbsfah2.0
0,6611,9,bsfah,world,-16.0,6611|9worldbsfah-16.0
0,6611,10,bsfah,world,-2.0,6611|10worldbsfah-2.0
0,6611,11,world,bsfah,18.0,6611|11worldbsfah18.0
0,6611,13,world,bsfah,9.0,6611|13worldbsfah9.0
0,6611,5,world,zrdwn,1.0,6611|5worldzrdwn1.0
0,6611,5,world,xkvbi,12.0,6611|5worldxkvbi12.0
0,6611,3,xkvbi,world,-1.0,6611|3worldxkvbi-1.0
0,6611,4,xkvbi,world,-3.0,6611|4worldxkvbi-3.0
0,6611,12,xkvbi,world,-1.0,6611|12worldxkvbi-1.0
0,6611,14,xkvbi,world,-1.0,6611|14worldxkvbi-1.0
0,6612,5,world,bsfah,21.0,6612|5worldbsfah21.0
0,6612,7,bsfah,world,-1.0,6612|7worldbsfah-1.0
0,6612,11,world,vahzp,1.0,6612|11worldvahzp1.0
0,6612,14,world,vahzp,1.0,6612|14worldvahzp1.0
0,6612,5,world,vahzp,2.0,6612|5worldvahzp2.0
0,6612,7,vahzp,world,-1.0,6612|7worldvahzp-1.0
0,6612,16,zrdwn,world,-1.0,6612|16worldzrdwn-1.0
0,6612,5,world,zrdwn,2.0,6612|5worldzrdwn2.0
0,6612,7,world,zrdwn,1.0,6612|7worldzrdwn1.0
0,6612,5,world,xkvbi,15.0,6612|5worldxkvbi15.0
0,6612,4,world,xkvbi,1.0,6612|4worldxkvbi1.0
0,6612,12,xkvbi,world,-1.0,6612|12worldxkvbi-1.0
0,6612,11,world,xkvbi,14.0,6612|11worldxkvbi14.0
0,6612,13,world,xkvbi,11.0,6612|13worldxkvbi11.0
0,6612,14,xkvbi,world,-8.0,6612|14worldxkvbi-8.0
0,6613,4,bsfah,world,-1.0,6613|4worldbsfah-1.0
0,6613,5,bsfah,world,-4.0,6613|5worldbsfah-4.0
0,6613,7,world,bsfah,8.0,6613|7worldbsfah8.0
0,6613,9,bsfah,world,-7.0,6613|9worldbsfah-7.0
0,6613,10,bsfah,world,-1.0,6613|10worldbsfah-1.0
0,6613,11,bsfah,world,-1.0,6613|11worldbsfah-1.0
0,6613,13,world,bsfah,8.0,6613|13worldbsfah8.0
0,6613,13,world,vahzp,1.0,6613|13worldvahzp1.0
0,6613,16,vahzp,world,-1.0,6613|16worldvahzp-1.0
0,6613,18,vahzp,world,-1.0,6613|18worldvahzp-1.0
0,6613,16,world,zrdwn,1.0,6613|16worldzrdwn1.0
0,6613,5,world,zrdwn,1.0,6613|5worldzrdwn1.0
0,6614,3,world,bsfah,1.0,6614|3worldbsfah1.0
0,6614,4,bsfah,world,-1.0,6614|4worldbsfah-1.0
0,6614,5,world,bsfah,159.0,6614|5worldbsfah159.0
0,6614,10,bsfah,world,-1.0,6614|10worldbsfah-1.0
0,6614,14,world,vahzp,1.0,6614|14worldvahzp1.0
0,6614,5,world,vahzp,7.0,6614|5worldvahzp7.0
0,6614,5,world,zrdwn,9.0,6614|5worldzrdwn9.0
0,6615,3,bsfah,world,-1.0,6615|3worldbsfah-1.0
0,6615,5,bsfah,world,-131.0,6615|5worldbsfah-131.0
0,6615,10,world,bsfah,1.0,6615|10worldbsfah1.0
0,6615,12,world,bsfah,1.0,6615|12worldbsfah1.0
0,6615,13,world,bsfah,1.0,6615|13worldbsfah1.0
0,6615,5,zrdwn,world,-9.0,6615|5worldzrdwn-9.0
0,6616,5,bsfah,world,-21.0,6616|5worldbsfah-21.0
0,6616,12,bsfah,world,-1.0,6616|12worldbsfah-1.0
0,6616,5,vahzp,world,-9.0,6616|5worldvahzp-9.0
0,6616,16,zrdwn,world,-1.0,6616|16worldzrdwn-1.0
0,6616,5,zrdwn,world,-2.0,6616|5worldzrdwn-2.0
0,6617,5,world,bsfah,5.0,6617|5worldbsfah5.0
0,6617,9,world,bsfah,1.0,6617|9worldbsfah1.0
0,6617,5,world,vahzp,2.0,6617|5worldvahzp2.0
0,6617,19,world,zrdwn,1.0,6617|19worldzrdwn1.0
0,6617,11,zrdwn,world,-1.0,6617|11worldzrdwn-1.0
0,6617,5,world,zrdwn,1.0,6617|5worldzrdwn1.0
0,6618,1,world,bsfah,4.0,6618|1worldbsfah4.0
0,6618,4,world,bsfah,3.0,6618|4worldbsfah3.0
0,6618,5,bsfah,world,-12.0,6618|5worldbsfah-12.0
0,6618,7,world,bsfah,10.0,6618|7worldbsfah10.0
0,6618,9,bsfah,world,-2.0,6618|9worldbsfah-2.0
0,6618,10,world,bsfah,5.0,6618|10worldbsfah5.0
0,6618,11,bsfah,world,-15.0,6618|11worldbsfah-15.0
0,6618,13,bsfah,world,-12.0,6618|13worldbsfah-12.0
0,6618,13,vahzp,world,-1.0,6618|13worldvahzp-1.0
0,6618,14,vahzp,world,-1.0,6618|14worldvahzp-1.0
0,6618,19,world,vahzp,1.0,6618|19worldvahzp1.0
0,6618,5,world,vahzp,1.0,6618|5worldvahzp1.0
0,6618,7,world,vahzp,1.0,6618|7worldvahzp1.0
0,6618,5,world,zrdwn,2.0,6618|5worldzrdwn2.0
0,6619,5,world,bsfah,41.0,6619|5worldbsfah41.0
0,6619,16,zrdwn,world,-1.0,6619|16worldzrdwn-1.0
0,6619,7,world,zrdwn,1.0,6619|7worldzrdwn1.0
0,6619,1,world,zrdwn,1.0,6619|1worldzrdwn1.0
0,6620,3,world,bsfah,1.0,6620|3worldbsfah1.0
0,6620,19,world,xkvbi,15.0,6620|19worldxkvbi15.0
0,6620,11,xkvbi,world,-13.0,6620|11worldxkvbi-13.0
0,6620,4,world,xkvbi,1.0,6620|4worldxkvbi1.0
0,6620,5,world,xkvbi,1621.0,6620|5worldxkvbi1621.0
0,6620,19,world,fpmrk,1.0,6620|19worldfpmrk1.0
0,6620,18,fpmrk,world,-1.0,6620|18worldfpmrk-1.0
0,6620,9,fpmrk,world,-2.0,6620|9worldfpmrk-2.0
0,6620,1,world,fpmrk,1.0,6620|1worldfpmrk1.0
0,6620,15,world,fpmrk,1.0,6620|15worldfpmrk1.0
0,6620,13,xkvbi,world,-6.0,6620|13worldxkvbi-6.0
0,6620,7,zrdwn,world,-1.0,6620|7worldzrdwn-1.0
0,6620,5,world,zrdwn,89.0,6620|5worldzrdwn89.0
0,6620,7,vahzp,world,-1.0,6620|7worldvahzp-1.0
0,6620,5,world,vahzp,67.0,6620|5worldvahzp67.0
0,6620,1,world,vahzp,1.0,6620|1worldvahzp1.0
0,6620,18,vahzp,world,-1.0,6620|18worldvahzp-1.0
0,6620,16,vahzp,world,-1.0,6620|16worldvahzp-1.0
0,6620,15,world,vahzp,1.0,6620|15worldvahzp1.0
0,6620,11,vahzp,world,-1.0,6620|11worldvahzp-1.0
0,6620,5,world,bsfah,1411.0,6620|5worldbsfah1411.0
0,6620,15,world,zrdwn,1.0,6620|15worldzrdwn1.0
0,6620,14,world,xkvbi,4.0,6620|14worldxkvbi4.0
0,6621,1,world,bsfah,8.0,6621|1worldbsfah8.0
0,6621,3,world,bsfah,1.0,6621|3worldbsfah1.0
0,6621,4,world,bsfah,1.0,6621|4worldbsfah1.0
0,6621,5,bsfah,world,-1343.0,6621|5worldbsfah-1343.0
0,6621,7,bsfah,world,-2.0,6621|7worldbsfah-2.0
0,6621,9,bsfah,world,-6.0,6621|9worldbsfah-6.0
0,6621,10,world,bsfah,4.0,6621|10worldbsfah4.0
0,6621,11,world,bsfah,1.0,6621|11worldbsfah1.0
0,6621,12,world,bsfah,1.0,6621|12worldbsfah1.0
0,6621,13,bsfah,world,-6.0,6621|13worldbsfah-6.0
0,6621,5,zrdwn,world,-90.0,6621|5worldzrdwn-90.0
0,6622,5,world,bsfah,135.0,6622|5worldbsfah135.0
0,6622,12,bsfah,world,-1.0,6622|12worldbsfah-1.0
0,6622,5,vahzp,world,-57.0,6622|5worldvahzp-57.0
0,6622,5,world,zrdwn,9.0,6622|5worldzrdwn9.0
0,6622,9,world,fpmrk,1.0,6622|9worldfpmrk1.0
0,6623,5,world,zrdwn,6.0,6623|5worldzrdwn6.0
0,6624,11,world,vahzp,1.0,6624|11worldvahzp1.0
0,6624,5,vahzp,world,-6.0,6624|5worldvahzp-6.0
0,6624,5,world,zrdwn,107.0,6624|5worldzrdwn107.0
0,6624,1,world,zrdwn,1.0,6624|1worldzrdwn1.0
0,6625,1,world,bsfah,15.0,6625|1worldbsfah15.0
0,6625,2,world,bsfah,8.0,6625|2worldbsfah8.0
0,6625,3,bsfah,world,-1.0,6625|3worldbsfah-1.0
0,6625,4,world,bsfah,1.0,6625|4worldbsfah1.0
0,6625,5,world,bsfah,5155.0,6625|5worldbsfah5155.0
0,6625,7,bsfah,world,-17.0,6625|7worldbsfah-17.0
0,6625,9,world,bsfah,6.0,6625|9worldbsfah6.0
0,6625,10,bsfah,world,-13.0,6625|10worldbsfah-13.0
0,6625,12,bsfah,world,-1.0,6625|12worldbsfah-1.0
0,6625,13,world,bsfah,8.0,6625|13worldbsfah8.0
0,6625,5,world,zrdwn,237.0,6625|5worldzrdwn237.0
0,6625,7,zrdwn,world,-1.0,6625|7worldzrdwn-1.0
0,6626,1,bsfah,world,-6.0,6626|1worldbsfah-6.0
0,6626,2,bsfah,world,-1.0,6626|2worldbsfah-1.0
0,6626,5,bsfah,world,-5106.0,6626|5worldbsfah-5106.0
0,6626,7,bsfah,world,-1.0,6626|7worldbsfah-1.0
0,6626,9,world,bsfah,7.0,6626|9worldbsfah7.0
0,6626,10,bsfah,world,-1.0,6626|10worldbsfah-1.0
0,6626,11,world,bsfah,3.0,6626|11worldbsfah3.0
0,6626,19,world,zrdwn,1.0,6626|19worldzrdwn1.0
0,6626,10,zrdwn,world,-1.0,6626|10worldzrdwn-1.0
0,6626,16,world,zrdwn,1.0,6626|16worldzrdwn1.0
0,6626,5,zrdwn,world,-358.0,6626|5worldzrdwn-358.0
0,6626,1,zrdwn,world,-1.0,6626|1worldzrdwn-1.0
0,6627,4,bsfah,world,-1.0,6627|4worldbsfah-1.0
0,6627,5,world,bsfah,178.0,6627|5worldbsfah178.0
0,6627,9,bsfah,world,-1.0,6627|9worldbsfah-1.0
0,6627,5,world,zrdwn,28.0,6627|5worldzrdwn28.0
0,6627,5,xkvbi,world,-1073.0,6627|5worldxkvbi-1073.0
0,6627,2,world,xkvbi,8.0,6627|2worldxkvbi8.0
0,6627,3,world,xkvbi,1.0,6627|3worldxkvbi1.0
0,6627,4,world,xkvbi,1.0,6627|4worldxkvbi1.0
0,6627,12,xkvbi,world,-1.0,6627|12worldxkvbi-1.0
