,ToS,stock,seller,buyer,volume,tradeID
0,1026,3,djruh,world,-13.0,1026|3worlddjruh-13.0
0,1026,4,hjmxr,world,-185.0,1026|4worldhjmxr-185.0
0,1026,5,world,hjmxr,99.0,1026|5worldhjmxr99.0
0,1026,8,hipzw,world,-17.0,1026|8worldhipzw-17.0
0,1026,9,world,hipzw,24.0,1026|9worldhipzw24.0
0,1026,11,hipzw,world,-22.0,1026|11worldhipzw-22.0
0,1026,13,world,wizey,54.0,1026|13worldwizey54.0
0,1026,15,wizey,world,-47.0,1026|15worldwizey-47.0
0,1026,17,world,uitcq,6.0,1026|17worlduitcq6.0
0,1027,1,world,djruh,5.0,1027|1worlddjruh5.0
0,1027,2,world,djruh,23.0,1027|2worlddjruh23.0
0,1027,3,djruh,world,-23.0,1027|3worlddjruh-23.0
0,1027,4,hjmxr,world,-157.0,1027|4worldhjmxr-157.0
0,1027,5,world,hjmxr,44.0,1027|5worldhjmxr44.0
0,1027,8,hipzw,world,-3.0,1027|8worldhipzw-3.0
0,1027,9,world,hipzw,42.0,1027|9worldhipzw42.0
0,1027,11,hipzw,world,-30.0,1027|11worldhipzw-30.0
0,1027,13,wizey,world,-3.0,1027|13worldwizey-3.0
0,1027,16,world,uitcq,1.0,1027|16worlduitcq1.0
0,1027,17,uitcq,world,-12.0,1027|17worlduitcq-12.0
0,1027,19,world,uitcq,16.0,1027|19worlduitcq16.0
0,1028,0,djruh,world,-4.0,1028|0worlddjruh-4.0
0,1028,1,world,djruh,19.0,1028|1worlddjruh19.0
0,1028,2,djruh,world,-23.0,1028|2worlddjruh-23.0
0,1028,3,djruh,world,-4.0,1028|3worlddjruh-4.0
0,1028,4,world,hjmxr,209.0,1028|4worldhjmxr209.0
0,1028,5,hjmxr,world,-186.0,1028|5worldhjmxr-186.0
0,1028,8,hipzw,world,-7.0,1028|8worldhipzw-7.0
0,1028,13,world,wizey,57.0,1028|13worldwizey57.0
0,1028,15,wizey,world,-22.0,1028|15worldwizey-22.0
0,1028,16,uitcq,world,-5.0,1028|16worlduitcq-5.0
0,1028,17,world,uitcq,13.0,1028|17worlduitcq13.0
0,1028,19,uitcq,world,-2.0,1028|19worlduitcq-2.0
0,1029,0,world,djruh,10.0,1029|0worlddjruh10.0
0,1029,1,world,djruh,1.0,1029|1worlddjruh1.0
0,1029,2,world,djruh,6.0,1029|2worlddjruh6.0
0,1029,3,djruh,world,-13.0,1029|3worlddjruh-13.0
0,1029,4,world,hjmxr,19.0,1029|4worldhjmxr19.0
0,1029,5,hjmxr,world,-20.0,1029|5worldhjmxr-20.0
0,1029,8,hipzw,world,-9.0,1029|8worldhipzw-9.0
0,1029,9,world,hipzw,67.0,1029|9worldhipzw67.0
0,1029,11,hipzw,world,-78.0,1029|11worldhipzw-78.0
0,1029,13,wizey,world,-2.0,1029|13worldwizey-2.0
0,1029,15,world,wizey,18.0,1029|15worldwizey18.0
0,1029,16,uitcq,world,-3.0,1029|16worlduitcq-3.0
0,1029,17,world,uitcq,8.0,1029|17worlduitcq8.0
0,1029,19,world,uitcq,5.0,1029|19worlduitcq5.0
0,1030,0,world,djruh,25.0,1030|0worlddjruh25.0
0,1030,1,world,djruh,4.0,1030|1worlddjruh4.0
0,1030,3,djruh,world,-22.0,1030|3worlddjruh-22.0
0,1030,4,hjmxr,world,-313.0,1030|4worldhjmxr-313.0
0,1030,5,world,hjmxr,177.0,1030|5worldhjmxr177.0
0,1030,8,hipzw,world,-70.0,1030|8worldhipzw-70.0
0,1030,9,hipzw,world,-22.0,1030|9worldhipzw-22.0
0,1030,11,world,hipzw,128.0,1030|11worldhipzw128.0
0,1030,13,world,wizey,29.0,1030|13worldwizey29.0
0,1030,15,world,wizey,15.0,1030|15worldwizey15.0
0,1030,16,world,uitcq,9.0,1030|16worlduitcq9.0
0,1030,17,world,uitcq,8.0,1030|17worlduitcq8.0
0,1030,19,uitcq,world,-24.0,1030|19worlduitcq-24.0
0,1031,0,world,djruh,16.0,1031|0worlddjruh16.0
0,1031,1,djruh,world,-6.0,1031|1worlddjruh-6.0
0,1031,2,djruh,world,-1.0,1031|2worlddjruh-1.0
0,1031,4,hjmxr,world,-6.0,1031|4worldhjmxr-6.0
0,1031,5,world,hjmxr,3.0,1031|5worldhjmxr3.0
0,1031,8,hipzw,world,-11.0,1031|8worldhipzw-11.0
0,1031,9,hipzw,world,-9.0,1031|9worldhipzw-9.0
0,1031,11,world,hipzw,61.0,1031|11worldhipzw61.0
0,1031,13,world,wizey,137.0,1031|13worldwizey137.0
0,1031,15,wizey,world,-79.0,1031|15worldwizey-79.0
0,1031,16,uitcq,world,-34.0,1031|16worlduitcq-34.0
0,1031,17,world,uitcq,1.0,1031|17worlduitcq1.0
0,1031,19,world,uitcq,40.0,1031|19worlduitcq40.0
0,1032,0,djruh,world,-26.0,1032|0worlddjruh-26.0
0,1032,1,world,djruh,8.0,1032|1worlddjruh8.0
0,1032,2,world,djruh,23.0,1032|2worlddjruh23.0
0,1032,3,djruh,world,-13.0,1032|3worlddjruh-13.0
0,1032,4,world,hjmxr,171.0,1032|4worldhjmxr171.0
0,1032,5,hjmxr,world,-141.0,1032|5worldhjmxr-141.0
0,1032,8,world,hipzw,10.0,1032|8worldhipzw10.0
0,1032,9,world,hipzw,28.0,1032|9worldhipzw28.0
0,1032,11,hipzw,world,-62.0,1032|11worldhipzw-62.0
0,1032,13,wizey,world,-98.0,1032|13worldwizey-98.0
0,1032,15,world,wizey,84.0,1032|15worldwizey84.0
0,1032,16,world,uitcq,16.0,1032|16worlduitcq16.0
0,1032,17,world,uitcq,4.0,1032|17worlduitcq4.0
0,1032,19,uitcq,world,-13.0,1032|19worlduitcq-13.0
0,1033,0,world,djruh,14.0,1033|0worlddjruh14.0
0,1033,1,djruh,world,-2.0,1033|1worlddjruh-2.0
0,1033,2,djruh,world,-10.0,1033|2worlddjruh-10.0
0,1033,3,djruh,world,-3.0,1033|3worlddjruh-3.0
0,1033,4,hjmxr,world,-295.0,1033|4worldhjmxr-295.0
0,1033,5,world,hjmxr,195.0,1033|5worldhjmxr195.0
0,1033,8,hipzw,world,-4.0,1033|8worldhipzw-4.0
0,1033,9,hipzw,world,-29.0,1033|9worldhipzw-29.0
0,1033,11,world,hipzw,43.0,1033|11worldhipzw43.0
0,1033,13,world,wizey,80.0,1033|13worldwizey80.0
0,1033,15,wizey,world,-52.0,1033|15worldwizey-52.0
0,1033,16,uitcq,world,-1.0,1033|16worlduitcq-1.0
0,1033,17,uitcq,world,-1.0,1033|17worlduitcq-1.0
0,1033,19,world,uitcq,1.0,1033|19worlduitcq1.0
0,1034,0,world,djruh,15.0,1034|0worlddjruh15.0
0,1034,1,djruh,world,-14.0,1034|1worlddjruh-14.0
0,1034,2,djruh,world,-1.0,1034|2worlddjruh-1.0
0,1034,3,world,djruh,10.0,1034|3worlddjruh10.0
0,1034,4,world,hjmxr,41.0,1034|4worldhjmxr41.0
0,1034,5,hjmxr,world,-75.0,1034|5worldhjmxr-75.0
0,1034,8,hipzw,world,-7.0,1034|8worldhipzw-7.0
0,1034,9,world,hipzw,66.0,1034|9worldhipzw66.0
0,1034,11,hipzw,world,-27.0,1034|11worldhipzw-27.0
0,1034,13,world,wizey,3.0,1034|13worldwizey3.0
0,1034,15,world,wizey,1.0,1034|15worldwizey1.0
0,1034,16,uitcq,world,-44.0,1034|16worlduitcq-44.0
0,1034,17,world,uitcq,13.0,1034|17worlduitcq13.0
0,1034,19,world,uitcq,56.0,1034|19worlduitcq56.0
0,1035,0,world,djruh,10.0,1035|0worlddjruh10.0
0,1035,1,world,djruh,2.0,1035|1worlddjruh2.0
0,1035,2,djruh,world,-4.0,1035|2worlddjruh-4.0
0,1035,3,djruh,world,-5.0,1035|3worlddjruh-5.0
0,1035,4,world,hjmxr,2.0,1035|4worldhjmxr2.0
0,1035,5,hjmxr,world,-16.0,1035|5worldhjmxr-16.0
0,1035,8,world,hipzw,15.0,1035|8worldhipzw15.0
0,1035,9,hipzw,world,-31.0,1035|9worldhipzw-31.0
0,1035,11,world,hipzw,58.0,1035|11worldhipzw58.0
0,1035,13,world,wizey,73.0,1035|13worldwizey73.0
0,1035,15,wizey,world,-52.0,1035|15worldwizey-52.0
0,1035,16,uitcq,world,-25.0,1035|16worlduitcq-25.0
0,1035,17,world,uitcq,38.0,1035|17worlduitcq38.0
0,1035,19,world,uitcq,14.0,1035|19worlduitcq14.0
0,1036,0,djruh,world,-8.0,1036|0worlddjruh-8.0
0,1036,1,djruh,world,-12.0,1036|1worlddjruh-12.0
0,1036,2,djruh,world,-6.0,1036|2worlddjruh-6.0
0,1036,3,world,djruh,20.0,1036|3worlddjruh20.0
0,1036,4,hjmxr,world,-121.0,1036|4worldhjmxr-121.0
0,1036,5,world,hjmxr,79.0,1036|5worldhjmxr79.0
0,1036,8,world,hipzw,27.0,1036|8worldhipzw27.0
0,1036,9,hipzw,world,-60.0,1036|9worldhipzw-60.0
0,1036,11,world,hipzw,37.0,1036|11worldhipzw37.0
0,1036,13,world,wizey,267.0,1036|13worldwizey267.0
0,1036,15,wizey,world,-228.0,1036|15worldwizey-228.0
0,1036,16,world,uitcq,6.0,1036|16worlduitcq6.0
0,1036,17,uitcq,world,-18.0,1036|17worlduitcq-18.0
0,1036,19,world,uitcq,18.0,1036|19worlduitcq18.0
0,1037,0,world,djruh,3.0,1037|0worlddjruh3.0
0,1037,1,djruh,world,-21.0,1037|1worlddjruh-21.0
0,1037,2,world,djruh,25.0,1037|2worlddjruh25.0
0,1037,3,world,djruh,10.0,1037|3worlddjruh10.0
0,1037,4,hjmxr,world,-64.0,1037|4worldhjmxr-64.0
0,1037,5,hjmxr,world,-7.0,1037|5worldhjmxr-7.0
0,1037,8,hipzw,world,-23.0,1037|8worldhipzw-23.0
0,1037,9,hipzw,world,-2.0,1037|9worldhipzw-2.0
0,1037,11,world,hipzw,35.0,1037|11worldhipzw35.0
0,1037,13,world,wizey,7.0,1037|13worldwizey7.0
0,1037,15,wizey,world,-25.0,1037|15worldwizey-25.0
0,1037,16,uitcq,world,-52.0,1037|16worlduitcq-52.0
0,1037,17,world,uitcq,27.0,1037|17worlduitcq27.0
0,1037,19,world,uitcq,59.0,1037|19worlduitcq59.0
0,1038,0,world,djruh,1.0,1038|0worlddjruh1.0
0,1038,1,djruh,world,-6.0,1038|1worlddjruh-6.0
0,1038,2,djruh,world,-15.0,1038|2worlddjruh-15.0
0,1038,3,world,djruh,22.0,1038|3worlddjruh22.0
0,1038,4,hjmxr,world,-169.0,1038|4worldhjmxr-169.0
0,1038,5,world,hjmxr,109.0,1038|5worldhjmxr109.0
0,1038,8,world,hipzw,48.0,1038|8worldhipzw48.0
0,1038,9,hipzw,world,-63.0,1038|9worldhipzw-63.0
0,1038,11,hipzw,world,-27.0,1038|11worldhipzw-27.0
0,1038,13,wizey,world,-25.0,1038|13worldwizey-25.0
0,1038,15,world,wizey,21.0,1038|15worldwizey21.0
0,1038,16,world,uitcq,29.0,1038|16worlduitcq29.0
0,1038,17,world,uitcq,2.0,1038|17worlduitcq2.0
0,1038,19,uitcq,world,-39.0,1038|19worlduitcq-39.0
0,1039,0,djruh,world,-10.0,1039|0worlddjruh-10.0
0,1039,1,djruh,world,-9.0,1039|1worlddjruh-9.0
0,1039,2,djruh,world,-11.0,1039|2worlddjruh-11.0
0,1039,3,world,djruh,24.0,1039|3worlddjruh24.0
0,1039,4,hjmxr,world,-39.0,1039|4worldhjmxr-39.0
0,1039,5,hjmxr,world,-17.0,1039|5worldhjmxr-17.0
0,1039,8,hipzw,world,-13.0,1039|8worldhipzw-13.0
0,1039,9,hipzw,world,-8.0,1039|9worldhipzw-8.0
0,1039,11,world,hipzw,32.0,1039|11worldhipzw32.0
0,1039,13,wizey,world,-141.0,1039|13worldwizey-141.0
0,1039,15,world,wizey,130.0,1039|15worldwizey130.0
0,1039,16,uitcq,world,-22.0,1039|16worlduitcq-22.0
0,1039,17,uitcq,world,-14.0,1039|17worlduitcq-14.0
0,1039,19,world,uitcq,33.0,1039|19worlduitcq33.0
0,1040,0,world,djruh,5.0,1040|0worlddjruh5.0
0,1040,1,djruh,world,-9.0,1040|1worlddjruh-9.0
0,1040,2,djruh,world,-18.0,1040|2worlddjruh-18.0
0,1040,3,world,djruh,23.0,1040|3worlddjruh23.0
0,1040,4,hjmxr,world,-13.0,1040|4worldhjmxr-13.0
0,1040,5,world,hjmxr,26.0,1040|5worldhjmxr26.0
0,1040,8,hipzw,world,-11.0,1040|8worldhipzw-11.0
0,1040,9,hipzw,world,-22.0,1040|9worldhipzw-22.0
0,1040,11,world,hipzw,48.0,1040|11worldhipzw48.0
0,1040,13,world,wizey,21.0,1040|13worldwizey21.0
0,1040,15,world,wizey,35.0,1040|15worldwizey35.0
0,1040,16,uitcq,world,-2.0,1040|16worlduitcq-2.0
0,1040,17,uitcq,world,-3.0,1040|17worlduitcq-3.0
0,1040,19,uitcq,world,-6.0,1040|19worlduitcq-6.0
0,1041,0,world,djruh,4.0,1041|0worlddjruh4.0
0,1041,1,djruh,world,-1.0,1041|1worlddjruh-1.0
0,1041,2,djruh,world,-6.0,1041|2worlddjruh-6.0
0,1041,3,world,djruh,3.0,1041|3worlddjruh3.0
0,1041,4,world,hjmxr,96.0,1041|4worldhjmxr96.0
0,1041,5,hjmxr,world,-82.0,1041|5worldhjmxr-82.0
0,1041,8,world,hipzw,32.0,1041|8worldhipzw32.0
0,1041,9,world,hipzw,22.0,1041|9worldhipzw22.0
0,1041,11,hipzw,world,-60.0,1041|11worldhipzw-60.0
0,1041,13,wizey,world,-107.0,1041|13worldwizey-107.0
0,1041,15,world,wizey,65.0,1041|15worldwizey65.0
0,1041,16,world,uitcq,33.0,1041|16worlduitcq33.0
0,1041,17,uitcq,world,-15.0,1041|17worlduitcq-15.0
0,1041,19,uitcq,world,-40.0,1041|19worlduitcq-40.0
0,1042,0,world,djruh,20.0,1042|0worlddjruh20.0
0,1042,1,world,djruh,3.0,1042|1worlddjruh3.0
0,1042,2,world,djruh,7.0,1042|2worlddjruh7.0
0,1042,3,djruh,world,-18.0,1042|3worlddjruh-18.0
0,1042,4,hjmxr,world,-81.0,1042|4worldhjmxr-81.0
0,1042,5,world,hjmxr,53.0,1042|5worldhjmxr53.0
0,1042,8,world,hipzw,26.0,1042|8worldhipzw26.0
0,1042,9,world,hipzw,68.0,1042|9worldhipzw68.0
0,1042,11,hipzw,world,-109.0,1042|11worldhipzw-109.0
0,1042,13,wizey,world,-174.0,1042|13worldwizey-174.0
0,1042,15,world,wizey,145.0,1042|15worldwizey145.0
0,1042,16,uitcq,world,-3.0,1042|16worlduitcq-3.0
0,1042,17,world,uitcq,25.0,1042|17worlduitcq25.0
0,1042,19,uitcq,world,-2.0,1042|19worlduitcq-2.0
0,1043,0,world,djruh,9.0,1043|0worlddjruh9.0
0,1043,1,djruh,world,-8.0,1043|1worlddjruh-8.0
0,1043,2,world,djruh,3.0,1043|2worlddjruh3.0
0,1043,3,world,djruh,2.0,1043|3worlddjruh2.0
0,1043,4,hjmxr,world,-66.0,1043|4worldhjmxr-66.0
0,1043,5,world,hjmxr,36.0,1043|5worldhjmxr36.0
0,1043,8,world,hipzw,15.0,1043|8worldhipzw15.0
0,1043,9,hipzw,world,-17.0,1043|9worldhipzw-17.0
0,1043,11,world,hipzw,29.0,1043|11worldhipzw29.0
0,1043,13,world,wizey,84.0,1043|13worldwizey84.0
0,1043,15,wizey,world,-90.0,1043|15worldwizey-90.0
0,1043,16,world,uitcq,45.0,1043|16worlduitcq45.0
0,1043,17,uitcq,world,-4.0,1043|17worlduitcq-4.0
0,1043,19,uitcq,world,-65.0,1043|19worlduitcq-65.0
0,1044,0,world,djruh,24.0,1044|0worlddjruh24.0
0,1044,1,djruh,world,-9.0,1044|1worlddjruh-9.0
0,1044,2,world,djruh,1.0,1044|2worlddjruh1.0
0,1044,3,djruh,world,-7.0,1044|3worlddjruh-7.0
0,1044,4,hjmxr,world,-199.0,1044|4worldhjmxr-199.0
0,1044,5,world,hjmxr,182.0,1044|5worldhjmxr182.0
0,1044,8,hipzw,world,-13.0,1044|8worldhipzw-13.0
0,1044,9,world,hipzw,8.0,1044|9worldhipzw8.0
0,1044,11,world,hipzw,15.0,1044|11worldhipzw15.0
0,1044,13,wizey,world,-87.0,1044|13worldwizey-87.0
0,1044,15,world,wizey,109.0,1044|15worldwizey109.0
0,1044,16,world,uitcq,3.0,1044|16worlduitcq3.0
0,1044,19,uitcq,world,-9.0,1044|19worlduitcq-9.0
0,1045,0,world,djruh,7.0,1045|0worlddjruh7.0
0,1045,1,djruh,world,-5.0,1045|1worlddjruh-5.0
0,1045,2,djruh,world,-7.0,1045|2worlddjruh-7.0
0,1045,3,world,djruh,4.0,1045|3worlddjruh4.0
0,1045,4,world,hjmxr,10.0,1045|4worldhjmxr10.0
0,1045,5,hjmxr,world,-3.0,1045|5worldhjmxr-3.0
0,1045,8,world,hipzw,6.0,1045|8worldhipzw6.0
0,1045,9,hipzw,world,-30.0,1045|9worldhipzw-30.0
0,1045,11,world,hipzw,51.0,1045|11worldhipzw51.0
0,1045,13,world,wizey,46.0,1045|13worldwizey46.0
0,1045,15,wizey,world,-72.0,1045|15worldwizey-72.0
0,1045,16,uitcq,world,-44.0,1045|16worlduitcq-44.0
0,1045,17,uitcq,world,-4.0,1045|17worlduitcq-4.0
0,1045,19,world,uitcq,57.0,1045|19worlduitcq57.0
0,1046,0,djruh,world,-12.0,1046|0worlddjruh-12.0
0,1046,1,djruh,world,-3.0,1046|1worlddjruh-3.0
0,1046,2,djruh,world,-21.0,1046|2worlddjruh-21.0
0,1046,3,world,djruh,33.0,1046|3worlddjruh33.0
0,1046,4,hjmxr,world,-59.0,1046|4worldhjmxr-59.0
0,1046,5,world,hjmxr,65.0,1046|5worldhjmxr65.0
0,1046,8,world,hipzw,21.0,1046|8worldhipzw21.0
0,1046,9,world,hipzw,3.0,1046|9worldhipzw3.0
0,1046,11,hipzw,world,-41.0,1046|11worldhipzw-41.0
0,1046,13,wizey,world,-117.0,1046|13worldwizey-117.0
0,1046,15,world,wizey,79.0,1046|15worldwizey79.0
0,1046,16,uitcq,world,-40.0,1046|16worlduitcq-40.0
0,1046,17,uitcq,world,-7.0,1046|17worlduitcq-7.0
0,1046,19,world,uitcq,46.0,1046|19worlduitcq46.0
0,1047,0,djruh,world,-1.0,1047|0worlddjruh-1.0
0,1047,1,djruh,world,-5.0,1047|1worlddjruh-5.0
0,1047,2,world,djruh,1.0,1047|2worlddjruh1.0
0,1047,3,world,djruh,3.0,1047|3worlddjruh3.0
0,1047,4,hjmxr,world,-59.0,1047|4worldhjmxr-59.0
0,1047,5,world,hjmxr,59.0,1047|5worldhjmxr59.0
0,1047,8,hipzw,world,-19.0,1047|8worldhipzw-19.0
0,1047,9,world,hipzw,20.0,1047|9worldhipzw20.0
0,1047,11,world,hipzw,15.0,1047|11worldhipzw15.0
0,1047,13,world,wizey,12.0,1047|13worldwizey12.0
0,1047,15,wizey,world,-7.0,1047|15worldwizey-7.0
0,1047,16,world,uitcq,1.0,1047|16worlduitcq1.0
0,1047,19,uitcq,world,-7.0,1047|19worlduitcq-7.0
0,1048,0,djruh,world,-7.0,1048|0worlddjruh-7.0
0,1048,1,world,djruh,26.0,1048|1worlddjruh26.0
0,1048,2,djruh,world,-2.0,1048|2worlddjruh-2.0
0,1048,3,djruh,world,-24.0,1048|3worlddjruh-24.0
0,1048,4,hjmxr,world,-5.0,1048|4worldhjmxr-5.0
0,1048,8,hipzw,world,-54.0,1048|8worldhipzw-54.0
0,1048,9,world,hipzw,48.0,1048|9worldhipzw48.0
0,1048,11,world,hipzw,37.0,1048|11worldhipzw37.0
0,1048,13,wizey,world,-121.0,1048|13worldwizey-121.0
0,1048,15,world,wizey,135.0,1048|15worldwizey135.0
0,1048,16,uitcq,world,-1.0,1048|16worlduitcq-1.0
0,1048,17,world,uitcq,12.0,1048|17worlduitcq12.0
0,1048,19,uitcq,world,-13.0,1048|19worlduitcq-13.0
0,1049,0,world,djruh,9.0,1049|0worlddjruh9.0
0,1049,1,djruh,world,-1.0,1049|1worlddjruh-1.0
0,1049,2,world,djruh,14.0,1049|2worlddjruh14.0
0,1049,3,djruh,world,-12.0,1049|3worlddjruh-12.0
0,1049,4,hjmxr,world,-144.0,1049|4worldhjmxr-144.0
0,1049,5,world,hjmxr,131.0,1049|5worldhjmxr131.0
0,1049,8,world,hipzw,93.0,1049|8worldhipzw93.0
0,1049,9,hipzw,world,-111.0,1049|9worldhipzw-111.0
0,1049,11,world,hipzw,13.0,1049|11worldhipzw13.0
0,1049,13,world,wizey,48.0,1049|13worldwizey48.0
0,1049,15,wizey,world,-25.0,1049|15worldwizey-25.0
0,1049,16,uitcq,world,-37.0,1049|16worlduitcq-37.0
0,1049,17,uitcq,world,-18.0,1049|17worlduitcq-18.0
0,1049,19,world,uitcq,57.0,1049|19worlduitcq57.0
0,1050,0,world,djruh,10.0,1050|0worlddjruh10.0
0,1050,1,world,djruh,1.0,1050|1worlddjruh1.0
0,1050,2,djruh,world,-11.0,1050|2worlddjruh-11.0
0,1050,3,world,djruh,3.0,1050|3worlddjruh3.0
0,1050,4,hjmxr,world,-23.0,1050|4worldhjmxr-23.0
0,1050,5,hjmxr,world,-19.0,1050|5worldhjmxr-19.0
0,1050,8,hipzw,world,-25.0,1050|8worldhipzw-25.0
0,1050,9,world,hipzw,40.0,1050|9worldhipzw40.0
0,1050,11,hipzw,world,-3.0,1050|11worldhipzw-3.0
0,1050,13,world,wizey,268.0,1050|13worldwizey268.0
0,1050,15,wizey,world,-231.0,1050|15worldwizey-231.0
0,1050,16,world,uitcq,26.0,1050|16worlduitcq26.0
0,1050,17,world,uitcq,11.0,1050|17worlduitcq11.0
0,1050,19,uitcq,world,-36.0,1050|19worlduitcq-36.0
0,1051,0,world,djruh,14.0,1051|0worlddjruh14.0
0,1051,1,world,djruh,15.0,1051|1worlddjruh15.0
0,1051,2,djruh,world,-22.0,1051|2worlddjruh-22.0
0,1051,3,djruh,world,-10.0,1051|3worlddjruh-10.0
0,1051,4,world,hjmxr,7.0,1051|4worldhjmxr7.0
0,1051,5,world,hjmxr,30.0,1051|5worldhjmxr30.0
0,1051,8,world,hipzw,1.0,1051|8worldhipzw1.0
0,1051,9,hipzw,world,-26.0,1051|9worldhipzw-26.0
0,1051,11,world,hipzw,28.0,1051|11worldhipzw28.0
0,1051,13,world,wizey,12.0,1051|13worldwizey12.0
0,1051,15,world,wizey,17.0,1051|15worldwizey17.0
0,1051,16,uitcq,world,-19.0,1051|16worlduitcq-19.0
0,1051,17,world,uitcq,15.0,1051|17worlduitcq15.0
0,1051,19,world,uitcq,22.0,1051|19worlduitcq22.0
0,1052,0,world,djruh,1.0,1052|0worlddjruh1.0
0,1052,1,world,djruh,2.0,1052|1worlddjruh2.0
0,1052,2,world,djruh,3.0,1052|2worlddjruh3.0
0,1052,3,djruh,world,-8.0,1052|3worlddjruh-8.0
0,1052,4,world,hjmxr,4.0,1052|4worldhjmxr4.0
0,1052,5,world,hjmxr,7.0,1052|5worldhjmxr7.0
0,1052,8,hipzw,world,-21.0,1052|8worldhipzw-21.0
0,1052,11,world,hipzw,9.0,1052|11worldhipzw9.0
0,1052,13,wizey,world,-13.0,1052|13worldwizey-13.0
0,1052,15,world,wizey,3.0,1052|15worldwizey3.0
0,1052,16,uitcq,world,-7.0,1052|16worlduitcq-7.0
0,1052,17,world,uitcq,29.0,1052|17worlduitcq29.0
0,1052,19,uitcq,world,-9.0,1052|19worlduitcq-9.0
0,1053,0,djruh,world,-8.0,1053|0worlddjruh-8.0
0,1053,1,djruh,world,-11.0,1053|1worlddjruh-11.0
0,1053,2,world,djruh,12.0,1053|2worlddjruh12.0
0,1053,3,world,djruh,6.0,1053|3worlddjruh6.0
0,1053,4,world,hjmxr,27.0,1053|4worldhjmxr27.0
0,1053,5,world,hjmxr,9.0,1053|5worldhjmxr9.0
0,1053,8,world,hipzw,10.0,1053|8worldhipzw10.0
0,1053,9,world,hipzw,32.0,1053|9worldhipzw32.0
0,1053,11,hipzw,world,-60.0,1053|11worldhipzw-60.0
0,1053,13,world,wizey,8.0,1053|13worldwizey8.0
0,1053,15,wizey,world,-7.0,1053|15worldwizey-7.0
0,1053,16,world,uitcq,24.0,1053|16worlduitcq24.0
0,1053,17,uitcq,world,-15.0,1053|17worlduitcq-15.0
0,1053,19,uitcq,world,-39.0,1053|19worlduitcq-39.0
0,1054,0,world,djruh,5.0,1054|0worlddjruh5.0
0,1054,1,djruh,world,-5.0,1054|1worlddjruh-5.0
0,1054,2,djruh,world,-5.0,1054|2worlddjruh-5.0
0,1054,3,djruh,world,-3.0,1054|3worlddjruh-3.0
0,1054,4,hjmxr,world,-171.0,1054|4worldhjmxr-171.0
0,1054,5,world,hjmxr,141.0,1054|5worldhjmxr141.0
0,1054,8,hipzw,world,-1.0,1054|8worldhipzw-1.0
0,1054,9,hipzw,world,-2.0,1054|9worldhipzw-2.0
0,1054,11,hipzw,world,-18.0,1054|11worldhipzw-18.0
0,1054,13,world,wizey,62.0,1054|13worldwizey62.0
0,1054,15,wizey,world,-57.0,1054|15worldwizey-57.0
0,1054,16,world,uitcq,3.0,1054|16worlduitcq3.0
0,1054,17,uitcq,world,-25.0,1054|17worlduitcq-25.0
0,1054,19,world,uitcq,4.0,1054|19worlduitcq4.0
0,1055,0,djruh,world,-16.0,1055|0worlddjruh-16.0
0,1055,1,world,djruh,30.0,1055|1worlddjruh30.0
0,1055,2,djruh,world,-44.0,1055|2worlddjruh-44.0
0,1055,3,world,djruh,4.0,1055|3worlddjruh4.0
0,1055,4,world,hjmxr,2.0,1055|4worldhjmxr2.0
0,1055,5,world,hjmxr,20.0,1055|5worldhjmxr20.0
0,1055,8,hipzw,world,-30.0,1055|8worldhipzw-30.0
0,1055,9,world,hipzw,84.0,1055|9worldhipzw84.0
0,1055,11,hipzw,world,-43.0,1055|11worldhipzw-43.0
0,1055,13,wizey,world,-150.0,1055|13worldwizey-150.0
0,1055,15,world,wizey,111.0,1055|15worldwizey111.0
0,1055,16,uitcq,world,-45.0,1055|16worlduitcq-45.0
0,1055,17,world,uitcq,19.0,1055|17worlduitcq19.0
0,1055,19,world,uitcq,23.0,1055|19worlduitcq23.0
0,1056,0,world,djruh,11.0,1056|0worlddjruh11.0
0,1056,1,djruh,world,-1.0,1056|1worlddjruh-1.0
0,1056,2,world,djruh,5.0,1056|2worlddjruh5.0
0,1056,3,djruh,world,-12.0,1056|3worlddjruh-12.0
0,1056,4,hjmxr,world,-137.0,1056|4worldhjmxr-137.0
0,1056,5,world,hjmxr,103.0,1056|5worldhjmxr103.0
0,1056,8,hipzw,world,-45.0,1056|8worldhipzw-45.0
0,1056,9,hipzw,world,-15.0,1056|9worldhipzw-15.0
0,1056,11,world,hipzw,69.0,1056|11worldhipzw69.0
0,1056,13,world,wizey,171.0,1056|13worldwizey171.0
0,1056,15,wizey,world,-192.0,1056|15worldwizey-192.0
0,1056,16,uitcq,world,-1.0,1056|16worlduitcq-1.0
0,1056,17,world,uitcq,32.0,1056|17worlduitcq32.0
0,1056,19,uitcq,world,-11.0,1056|19worlduitcq-11.0
0,1057,0,world,djruh,2.0,1057|0worlddjruh2.0
0,1057,1,djruh,world,-19.0,1057|1worlddjruh-19.0
0,1057,2,world,djruh,14.0,1057|2worlddjruh14.0
0,1057,3,world,djruh,12.0,1057|3worlddjruh12.0
0,1057,4,world,hjmxr,72.0,1057|4worldhjmxr72.0
0,1057,5,hjmxr,world,-88.0,1057|5worldhjmxr-88.0
0,1057,8,world,hipzw,26.0,1057|8worldhipzw26.0
0,1057,9,hipzw,world,-62.0,1057|9worldhipzw-62.0
